# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.8748782103132228,0.38270594144043374,0.8679782225579554,1.0080465464224044,20.94735745834368,0.0,0.8613220395632992,1.161005935140139,43.12339427660381,28.7699882039587
 0.8884663050690034,0.3946861876214836,0.8816722576911141,1.0077965586259274,21.53853314475031,0.0,0.8555777366477225,1.1688008665561411,43.506885772571835,28.22260978161616
 0.9018519263129863,0.40666844849722195,0.8951591156909954,1.0075630973006842,22.125868665938224,0.0,0.8499752154459495,1.1765048931166049,43.878092057321034,27.731718833450977
 0.9150437661840534,0.41865254701614824,0.9084478462485228,1.0073447439786511,22.709451950368187,0.0,0.8445185705131405,1.1841065844086613,44.23820256565625,27.2979744944469
 0.9280498725861274,0.4306382830035636,0.9215468193850912,1.0071402410239831,23.289372809371155,0.0,0.8392116641281488,1.191594496054691,44.588352661061506,26.921976845385718
 0.9408777113040255,0.44262543381435066,0.9344637919450813,1.0069484691889372,23.865722831096974,0.0,0.8340581407953109,1.198957184263505,44.929628006755415,26.604274749552552
 0.9535342206563522,0.4546137549813585,0.9472059659801858,1.006768428829239,24.438595280684638,0.0,0.8290614414486045,1.2061832211768497,45.26306848438819,26.345374411743347
 0.9660258597565107,0.4666029808591528,0.9597800402064299,1.0065992241230046,25.008085006525743,0.0,0.8242248174879877,1.213261210755249,45.58967172161423,26.145747135929685
 0.9783586512756539,0.4785928252629582,0.9721922555160766,1.0064400497146266,25.574288352530083,0.0,0.8195513446891907,1.2201798050605888,45.91039628988018,26.005837183586674
 0.990538219457114,0.4905829821026348,0.9844484353663877,1.0062901793979617,26.137303076311277,0.0,0.8150439366586798,1.2269277213441503,46.22616462201237,25.926069580434998
 1.0025853570521088,0.5025731260115827,0.9952691097285482,0.8981946356000846,26.697228273148653,0.0,0.8107053581690202,1.2334937593831896,46.47786185076913,20.89269976142092
 1.0145751440110164,0.5145629129704902,0.9999999999999908,0.3945766749364832,27.254164305614395,0.0,0.8065382381088638,1.2398668193894402,46.45086975894713,-2.2512570001879313
 1.0265642119664138,0.5265519809258876,1.0000000000000093,1.5464692151397223e-12,27.808212738717085,0.0,0.8025450821845538,1.246035920222659,46.212802793670214,-19.857003577140517
 1.0385521814440095,0.5385399504034833,1.0,-7.779360319760912e-13,28.359476280434397,0.0,0.7987282851659536,1.2519902181656528,45.98473017032345,-19.02512546207364
 1.0505386561568255,0.5505264251162992,0.9999999999999908,-7.687707457920247e-13,28.908058727489788,0.0,0.7950901429586764,1.2577190257683442,45.766788000548864,-18.182340929778604
 1.0625232236081783,0.562510992567652,1.0,7.688930903675333e-13,29.454064916215913,0.0,0.7916328641986978,1.2632118311715297,45.55910682153934,-17.32905086917299
 1.0745054556895663,0.57449322464904,0.9999999999999908,-7.690429497440792e-13,29.997600678348746,0.0,0.7883585815765751,1.2684583175338564,45.361812260096805,-16.46559339715955
 1.0864849092735585,0.5864726782330322,1.0000000000000093,1.547710367692872e-12,30.538772801631392,0.0,0.7852693627788107,1.273448382681489,45.175025679451906,-15.592245450534957
 1.0984611268018056,0.5984488957612792,0.9999999999999908,-1.5481285696013661e-12,31.07768899502179,0.0,0.7823672210972734,1.2781721588456834,44.99886480178827,-14.709224949207359
 1.1104336368683079,0.6104214058277814,0.9999999999999907,-9.273101617441424e-15,31.614457858398485,0.0,0.7796541257090824,1.2826200324285038,44.8334443149489,-13.816692232500214
 1.1224019547980957,0.6223897237575691,0.9999999999999907,0.0,32.149188856588495,0.0,0.7771320115356022,1.2867826638926039,44.67887645757816,-12.914751954076413
 1.1343655832215183,0.6343533521809918,1.0000000000000093,1.5590376224980331e-12,32.6819922975432,0.0,0.7748027889343061,1.2906510073039863,44.53527158295662,-12.003454933488204
 1.1463240126443177,0.6463117816037912,1.0,-7.798577118388962e-13,33.21297931457469,0.0,0.7726683528131129,1.2942163301489227,44.402738709076,-11.082799353896124
 1.1582767220137267,0.6582644909732002,1.0,0.0,33.74226185240615,0.0,0.7707305917147008,1.297470232465052,44.28138604173569,-10.152733040668108
 1.17022317928081,0.6702109482402836,1.0000000000000093,7.806392471303912e-13,34.26995265697527,0.0,0.7689913962621746,1.3004046662429327,44.171321486503224,-9.213154391448638
 1.182162841959309,0.6821506109187827,1.0,-7.810834910474738e-13,34.79616526880254,0.0,0.7674526675707655,1.3030119540340144,44.07265313909386,-8.263914154546116
 1.194095157681252,0.6940829266407255,0.9999999999999907,-7.815644191932964e-13,35.32101401976804,0.0,0.7661163252367446,1.3052848073573957,43.985489757058076,-7.3048169414001745
 1.2060195647496137,0.7060073337090871,0.9999999999999907,0.0,35.844614033182815,0.0,0.7649843149742208,1.307216344734727,43.90994121661646,-6.335622392668981
 1.2179354926883186,0.717923261647792,1.0,7.826392921158369e-13,36.36708122699032,0.0,0.7640586161126075,1.3088001089338142,43.846118950623236,-5.356046656335626
 1.2298423627899002,0.7298301317493736,1.0,0.0,36.88853231998344,0.0,0.7633412486346828,1.3100300839088765,43.794136372063655,-4.365763472355941
 1.2417395886611386,0.741727357620612,1.0,0.0,37.40908484085243,0.0,0.7628342800977871,1.3109007107963355,43.75410927747724,-3.364405704289602
 1.253626576767011,0.7536143457264844,1.0000000000000093,7.845446906979098e-13,37.928857139988416,0.0,0.7625398321816514,1.3114069033468942,43.72615623962906,-2.3515660652822357
 1.2655027269733048,0.7654904959327783,1.0,-7.852606480094034e-13,38.447968403866334,0.0,0.7624600869808192,1.3115440625355075,43.71039898121261,-1.3267985115322893
 1.2773674330882554,0.7773552020477289,1.0,0.0,38.966538671876165,0.0,0.7625972931521455,1.3113080901016132,43.7069627334797,-0.2896192876267686
 1.2892200834035756,0.7892078523630491,1.0,0.0,39.484688855495065,0.0,0.7629537715590865,1.3106954015791972,43.71597658197673,0.7604922323053166
 1.3010600612352672,0.8010478301947407,1.0,0.0,40.00254075964152,0.0,0.7635319209244056,1.3097029378801914,43.73757379514174,1.82409236503802
 1.3128867454646058,0.8128745144240792,0.9999999999999906,-7.979324996184121e-13,40.52021710607727,0.0,0.7643342230464333,1.3083281761403611,43.77189213791157,2.9017721370029164
 1.3246995110797009,0.8246872800391742,1.0,7.988726786600101e-13,41.037841558765805,0.0,0.7653632478509245,1.306569139304658,43.81907417405187,3.994156633397767
 1.3364977297180578,0.8364854986775312,1.0,0.0,41.55553875099015,0.0,0.7666216580926946,1.3044244047160574,43.87926754817672,5.1019035983244585
 1.3482807702105581,0.8482685391700315,1.0,0.0,42.073434314157325,0.0,0.7681122138492932,1.301893111409636,43.95262525803923,6.22570294222395
 1.3600479991273047,0.860035768086778,0.9999999999999906,-8.019641477258689e-13,42.59165490809215,0.0,0.7698377768177191,1.2989749660424605,44.03930590636505,7.366275351579302
 1.3717987813257722,0.8717865502852454,1.0,8.030865988261255e-13,43.11032825272689,0.0,0.771801314102948,1.2956702479345783,44.139473940925,8.52437164336277
 1.3835324805017284,0.8835202494612017,1.0,0.0,43.62958316104056,0.0,0.7740059019604423,1.2919798123853425,44.253299878156206,9.700771728019939
 1.395248459743392,0.8952362287028652,0.9999999999999906,-8.054722114695199e-13,44.14954957304316,0.0,0.7764547291144978,1.2879050928576903,44.38096050507907,10.896283126628402
 1.4069460820893047,0.9069338510487778,0.9999999999999906,0.0,44.67035859073079,0.0,0.7791510996808941,1.2834481019272845,44.522639070290666,12.111740405185673
 1.41862471109041,0.918612480049883,1.0,8.080482485076555e-13,45.1921425138033,0.0,0.782098436001799,1.2786114304385334,44.678525452185006,13.348003595249248
 1.4302837113768356,0.9302714803363087,1.0,0.0,45.715034875983264,0.0,0.7853002807413197,1.2733982458990143,44.84881630792671,14.605956905240001
 1.441922449229892,0.9419102181893652,1.0,0.0,46.23917048176989,0.0,0.7887602989938216,1.2678122888229102,45.03371520211493,15.886507327738496
 1.4535402931598012,0.9535280621192743,1.0000000000000095,8.218321806851031e-13,46.764685443455676,0.0,0.7924822796838824,1.2618578681644408,45.233432714042216,17.190583135063356
 1.4651366144896896,0.9651243834491626,0.9999999999999905,-1.6467149779934945e-12,47.291717218199594,0.0,0.7964701366843934,1.255539855094726,45.4481865197668,18.51913202603961
 1.4767107879463859,0.9766985569058588,0.9999999999999905,0.0,47.82040464492827,0.0,0.8007279093871539,1.2488636755091518,45.67820144623822,19.873119003442884
 1.4882621922585628,0.9882499612180359,1.0000000000000095,1.6531181410924016e-12,48.35088798093379,0.0,0.8052597627256436,1.241835301214107,45.923709504853036,21.253524851174767
 1.4997902107627934,0.9997779797222666,1.0000000000000095,0.0,48.88330893782117,0.0,0.8100699867165483,1.2344612396433718,46.18494988466464,22.661342859203078
 1.5112942320180798,1.011282000977553,1.0,-8.299635231801093e-13,49.41781071665866,0.0,0.8151629953727823,1.2267485222911645,46.46216892131307,24.097576881739485
 1.5227736504294347,1.0227614193889079,1.0,0.0,49.954538042028126,0.0,0.82054332488336,1.2187046919699818,46.75562002675739,25.563238042970195
 1.5342278668810974,1.0342156358405705,1.0,0.0,50.49363719470709,0.0,0.8262156310888096,1.2103377887951268,47.065563581234954,27.059341491016877
 1.545656289379984,1.045644058339457,1.0,0.0,51.03525604265419,0.0,0.8321846862689984,1.2016563348256042,47.39226678046524,28.586902458507755
 1.5570583337099588,1.057046102669432,1.0,0.0,51.57954407006785,0.0,0.8384553749550556,1.1926693177363241,47.73600344481873,30.146932813604263
 1.5684334240975513,1.0684211930570244,1.0,0.0,52.12665240403775,0.0,0.8450326888127053,1.1833861733858226,48.097053766418306,31.740435398508605
 1.579780993889717,1.07976876284919,1.0,0.0,52.67673383857926,0.0,0.851921720620917,1.173816767192128,48.47570401561074,33.36840011804578
